"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1625060895599-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-45},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:48:15"
"1625060892390-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,6,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000061','rssi':-64}]","Jun 30, 2021 @ 09:48:12"
"1625060890791-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.125']",83,5,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-65}]","Jun 30, 2021 @ 09:48:10"
"1625060889597-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,4,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:48:09"
"1625060888172-00003afc","diract-proximity",,"_doc","['1','0.125','-0.312']",83,2,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000059','rssi':-67}]","Jun 30, 2021 @ 09:48:08"
"1625060886775-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,1,"00003afc","[{'instanceId':'0000004e','rssi':-58},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-65}]","Jun 30, 2021 @ 09:48:06"
"1625060885189-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,1,"00003afc","[{'instanceId':'0000004e','rssi':-58},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-65}]","Jun 30, 2021 @ 09:48:05"
"1625060883794-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.25']",83,7,"00003afc","[{'instanceId':'0000004e','rssi':-48},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000058','rssi':-67}]","Jun 30, 2021 @ 09:48:03"
"1625060882571-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,6,"00003afc","[{'instanceId':'0000004e','rssi':-41},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000058','rssi':-68}]","Jun 30, 2021 @ 09:48:02"
"1625060880990-00003afc","diract-proximity",,"_doc","['0.875','0.25','-0.375']",83,5,"00003afc","[{'instanceId':'0000004e','rssi':-34},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Jun 30, 2021 @ 09:48:00"
"1625060879202-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.312']",83,4,"00003afc","[{'instanceId':'0000004e','rssi':-31},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Jun 30, 2021 @ 09:47:59"
"1625060877780-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,3,"00003afc","[{'instanceId':'0000004e','rssi':-51},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000060','rssi':-69}]","Jun 30, 2021 @ 09:47:57"
"1625060875559-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.25']",83,1,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-63},{'instanceId':'0000004e','rssi':-65}]","Jun 30, 2021 @ 09:47:55"
"1625060874163-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,0,"00003afc","[{'instanceId':'00000060','rssi':-58},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Jun 30, 2021 @ 09:47:54"
"1625060872585-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,7,"00003afc","[{'instanceId':'00000060','rssi':-57},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000061','rssi':-69}]","Jun 30, 2021 @ 09:47:52"
"1625060871178-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,6,"00003afc","[{'instanceId':'00000060','rssi':-49},{'instanceId':'0000004e','rssi':-62},{'instanceId':'00000061','rssi':-69}]","Jun 30, 2021 @ 09:47:51"
"1625060869783-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.312']",83,5,"00003afc","[{'instanceId':'00000060','rssi':-45},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000058','rssi':-65}]","Jun 30, 2021 @ 09:47:49"
"1625060868386-00003afc","diract-proximity",,"_doc","['0.813','0.063','-0.625']",83,4,"00003afc","[{'instanceId':'00000060','rssi':-39},{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004e','rssi':-65}]","Jun 30, 2021 @ 09:47:48"
"1625060866982-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,3,"00003afc","[{'instanceId':'00000060','rssi':-43},{'instanceId':'0000004e','rssi':-68}]","Jun 30, 2021 @ 09:47:46"
"1625060865569-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,3,"00003afc","[{'instanceId':'00000060','rssi':-43},{'instanceId':'0000004e','rssi':-68}]","Jun 30, 2021 @ 09:47:45"
"1625060863765-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,0,"00003afc","[{'instanceId':'00000060','rssi':-59},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-69}]","Jun 30, 2021 @ 09:47:43"
"1625060861385-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66}]","Jun 30, 2021 @ 09:47:41"
