"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629981704053-0000a7c0","diract-proximity",,"_doc","['-1.062','0.313','0.063']",100,2,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004e','rssi':-67}]","Aug 26, 2021 @ 08:41:43"
"1629981702589-00003afc","diract-proximity",,"_doc","['-0.562','-0.812','0']",100,1,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:41"
"1629981702356-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.063']",100,1,"0000a7c0","[{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000060','rssi':-67}]","Aug 26, 2021 @ 08:41:41"
"1629981701187-00003afc","diract-proximity",,"_doc","['-0.562','-0.812','0']",100,1,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:40"
"1629981700950-0000a7c0","diract-proximity",,"_doc","['-0.937','0.375','0.125']",100,0,"0000a7c0","[{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:39"
"1629981699800-00003afc","diract-proximity",,"_doc","['-0.562','-0.812','0']",100,1,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:38"
"1629981699560-0000a7c0","diract-proximity",,"_doc","['-0.875','0.375','0.063']",100,6,"0000a7c0","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004e','rssi':-69}]","Aug 26, 2021 @ 08:41:38"
"1629981697092-0000a7c0","diract-proximity",,"_doc","['-1','0.25','0.063']",100,5,"0000a7c0","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Aug 26, 2021 @ 08:41:36"
"1629981695603-00003afc","diract-proximity",,"_doc","['-0.562','-0.875','0.125']",100,4,"00003afc","[{'instanceId':'0000004d','rssi':-55},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000060','rssi':-70}]","Aug 26, 2021 @ 08:41:34"
"1629981695353-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.125']",100,4,"0000a7c0","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-69}]","Aug 26, 2021 @ 08:41:34"
